Generation,RedPheromoneIntensity,GreenPheromoneIntensity,TIMEOUT,PHEROMONE_EVAPORATION,CHANGE_TO_EXPLORER,CHANGE_TO_CARRIER,CHANGE_TO_NESTCARRIER,CHANGE_TO_FOLLOWGREEN,Fitness Score
24,115.561,44.1806,1108.1,85.9012,1.48781e+09,8.42773e+08,8.72328e+08,2.04754e+09,1304
24,127.399,50.8274,558.486,86.181,1.51807e+09,8.16683e+08,9.92076e+08,1.99337e+09,2124
24,124.178,49.2734,1502.92,86.2942,1.52476e+09,8.51343e+08,1.003e+09,1.98905e+09,893
24,123.728,35.8571,964.359,86.2565,1.51108e+09,8.3979e+08,9.97721e+08,1.97745e+09,3130
24,123.937,48.4614,1271.67,86.321,1.53211e+09,7.09927e+08,1.00451e+09,1.99559e+09,70
25,125.547,49.2384,799.447,86.2644,1.52876e+09,8.45077e+08,9.99052e+08,2.03907e+09,3962
25,138.187,48.444,919.928,86.3061,1.53411e+09,8.59274e+08,1.00254e+09,2.0206e+09,1654
25,125.789,50.0504,884.882,95.3668,1.52141e+09,8.34013e+08,9.70787e+08,1.99121e+09,9
25,124.42,50.0853,974.802,86.2674,1.70119e+09,8.4028e+08,9.74731e+08,1.98251e+09,2722
25,117.98,49.0167,1053.26,77.7916,1.50222e+09,8.18888e+08,1.00262e+09,1.98471e+09,12
25,130.251,49.4107,960.064,86.2962,1.43178e+09,7.54608e+08,1.00268e+09,2.00485e+09,3352
25,130.136,50.7575,957.451,86.1214,1.52608e+09,8.04151e+08,9.84188e+08,2.01078e+09,3850
25,126.915,49.2035,998.93,86.2346,1.53277e+09,8.3881e+08,9.95108e+08,1.88258e+09,855
25,118.541,50.0882,967.925,86.2843,1.32074e+09,8.02486e+08,9.99077e+08,1.99189e+09,1797
25,103.797,49.6633,883.686,81.7831,1.42475e+09,8.23781e+08,9.99064e+08,2.01548e+09,934
25,127.869,50.0841,958.758,86.2088,1.47893e+09,7.79379e+08,9.93432e+08,2.00781e+09,2270
25,113.675,49.4107,960.064,86.2962,1.6165e+09,9.52764e+08,1.00268e+09,2.00485e+09,3252
25,134.162,50.0145,938.689,86.2138,1.5301e+09,8.31712e+08,9.93364e+08,2.01569e+09,1192
25,123.205,50.0861,963.341,86.2466,1.39984e+09,9.29683e+08,9.96254e+08,1.99985e+09,2512
25,115.598,49.0036,721.086,83.982,1.47141e+09,8.20232e+08,9.9557e+08,2.00443e+09,848
25,98.5897,49.2071,840.575,85.1391,1.30718e+09,7.8742e+08,9.99123e+08,2.00464e+09,89
25,130.194,50.0841,958.758,93.4335,1.47893e+09,7.79379e+08,9.93432e+08,2.00781e+09,4
25,126.351,50.0513,953.307,86.249,1.42542e+09,9.94002e+08,9.9622e+08,2.00379e+09,2492
25,125.547,25.4456,799.447,86.2644,1.37502e+09,8.45077e+08,9.99052e+08,2.03907e+09,2451
25,108.285,49.1119,0,81.4654,1.4047e+09,8.03154e+08,1.00087e+09,1.99468e+09,0
26,125.547,49.2384,799.447,86.2644,1.52876e+09,8.45077e+08,9.99052e+08,2.03907e+09,3962
26,118.979,37.7147,983.94,83.9984,1.47743e+09,8.27747e+08,9.96214e+08,2.01558e+09,3597
26,126.67,50.4218,960.396,86.184,1.46296e+09,9.56121e+08,9.90221e+08,2.00532e+09,3522
26,122.674,49.3246,879.756,91.0632,1.48027e+09,7.99842e+08,1.00086e+09,2.02196e+09,2727
26,116.327,43.5627,972.002,85.1473,1.54696e+09,7.86551e+08,9.99445e+08,2.01022e+09,1162
26,130.194,56.3749,958.758,86.2088,1.47893e+09,7.79379e+08,9.93432e+08,1.95248e+09,3621
26,126.405,50.041,918.603,88.5923,1.50318e+09,8.01997e+08,9.30769e+08,2.01637e+09,11
26,122.692,39.1542,951.272,86.2954,1.4903e+09,8.14872e+08,9.77383e+08,2.01598e+09,2275
26,118.76,43.9014,975.933,85.1414,1.39908e+09,7.40632e+08,9.97646e+08,2.00374e+09,18
26,127.87,40.9103,879.103,86.2366,1.42698e+09,9.04615e+08,9.96242e+08,2.02342e+09,51
26,124.111,37.3851,839.602,88.6638,1.42765e+09,7.77417e+08,9.99958e+08,2.03051e+09,16
26,124.586,55.7872,971.349,85.1036,1.47818e+09,8.03563e+08,9.94823e+08,1.98403e+09,3284
26,123.007,65.5759,821.234,86.1964,1.47095e+09,8.6775e+08,9.91827e+08,1.9789e+09,3887
26,125.547,49.2384,799.447,86.2644,1.52876e+09,8.45077e+08,1.09297e+09,2.03907e+09,3962
26,119.667,54.5693,896.618,85.6719,1.50895e+09,8.27151e+08,9.95636e+08,2.00894e+09,941
26,129.032,59.7242,918.93,86.2227,1.45296e+09,8.30898e+08,9.94837e+08,1.98795e+09,334
26,122.85,52.365,1217.07,86.2459,1.48062e+09,8.41311e+08,9.98143e+08,1.99744e+09,2387
26,124.111,49.2815,839.602,88.6638,1.50452e+09,7.7831e+08,1.04692e+09,2.03051e+09,1862
26,122.825,44.0682,538.533,85.0912,1.47019e+09,8.91934e+08,9.93218e+08,2.01045e+09,2902
26,123.706,49.9277,754.941,85.0974,1.56409e+09,8.47748e+08,9.9402e+08,1.99724e+09,1161
27,130.952,46.6533,668.99,85.6778,1.56966e+09,8.68505e+08,1.04309e+09,2.02476e+09,4493
27,125.547,49.2384,799.447,86.2644,1.52876e+09,8.45077e+08,9.99052e+08,2.03907e+09,3962
27,132.546,49.9277,754.941,84.4534,1.47419e+09,8.47748e+08,9.9402e+08,1.99724e+09,2784
27,123.797,69.5151,896.292,85.65,1.47456e+09,8.35657e+08,9.93325e+08,1.98146e+09,11
27,122.916,54.8221,679.884,85.6438,1.40434e+09,8.79842e+08,9.92522e+08,1.99467e+09,1209
27,129.032,37.9966,918.93,86.2227,1.45296e+09,8.41997e+08,1.0657e+09,1.98795e+09,666
27,125.547,49.2384,799.447,90.375,1.52876e+09,8.45077e+08,1.09297e+09,2.03907e+09,3517
27,121.277,47.4707,918.063,85.6995,1.48424e+09,8.09217e+08,9.86103e+08,2e+09,753
27,127.731,45.3758,717.412,85.0486,1.43926e+09,8.63795e+08,9.93271e+08,1.99596e+09,3433
27,125.29,48.8704,967.243,87.9394,1.38291e+09,8.52553e+08,9.95707e+08,1.9967e+09,3122
27,127.698,51.1464,1341.83,85.3497,1.4774e+09,8.4453e+08,9.96082e+08,1.99734e+09,168
27,125.547,49.2384,799.447,86.2644,1.52876e+09,8.45077e+08,9.57074e+08,2.03907e+09,3962
27,125.547,49.2384,799.447,86.2644,1.52876e+09,9.45167e+08,1.04601e+09,2.03907e+09,3962
27,128.381,52.55,818.171,84.7445,1.44611e+09,8.47346e+08,9.94054e+08,1.99195e+09,1484
27,123.284,48.1706,942.653,87.4122,1.43358e+09,8.77366e+08,9.90905e+08,1.99835e+09,2706
27,124.232,52.0302,325.058,88.0094,1.46655e+09,8.62459e+08,1.04275e+09,2.01687e+09,1
27,125.547,49.2384,799.447,86.2644,1.52876e+09,9.6137e+08,1.04601e+09,2.03907e+09,3962
27,128.689,45.9861,668.99,85.6778,1.49948e+09,9.26652e+08,1.01961e+09,2.02476e+09,3645
27,121.617,49.2384,799.447,86.2644,1.52876e+09,9.03223e+08,1.02253e+09,2.03907e+09,3496
27,128.25,47.9459,734.219,84.0272,1.54921e+09,8.31742e+08,1.06803e+09,2.03191e+09,3105
28,130.952,46.6533,668.99,85.6778,1.56966e+09,8.68505e+08,1.04309e+09,2.02476e+09,4493
28,123.582,49.2384,799.447,86.2644,1.59154e+09,8.7415e+08,9.89802e+08,2.03907e+09,3745
28,125.982,50.8942,808.809,85.5044,1.51883e+09,9.35326e+08,9.91928e+08,2.01551e+09,3558
28,127.267,47.9459,734.219,85.9711,1.5806e+09,9.26679e+08,1.01645e+09,2.03191e+09,1308
28,123.582,49.2384,799.447,86.2644,1.52876e+09,8.7415e+08,9.8931e+08,2.03907e+09,3745
28,126.898,48.5922,766.833,84.3829,1.53899e+09,8.96556e+08,1.05702e+09,2.03549e+09,247
28,132.216,47.0783,805.822,86.545,1.46653e+09,9.02009e+08,1.00526e+09,2.01155e+09,2520
28,123.582,61.2235,799.447,86.2644,1.52876e+09,9.24195e+08,1.03427e+09,2.03907e+09,2102
28,127.267,47.9459,328.295,85.9711,1.54921e+09,8.71328e+08,1.0162e+09,2.03191e+09,1
28,128.25,57.0788,734.219,85.9711,1.54921e+09,9.14937e+08,1.04455e+09,2.03191e+09,423
28,123.582,40.149,799.447,86.2644,1.55745e+09,8.7415e+08,9.89556e+08,2.03907e+09,2070
28,113.543,47.6123,734.219,85.9711,1.51412e+09,9.14937e+08,1.02107e+09,2.03191e+09,1634
28,126.135,47.6123,734.219,85.9711,1.54551e+09,9.00401e+08,1.05865e+09,2.03191e+09,3318
28,121.981,47.0783,805.822,86.545,1.46653e+09,9.02009e+08,1.00526e+09,2.01155e+09,561
28,129.099,48.9863,707.753,86.0247,1.49268e+09,9.18668e+08,9.98594e+08,2.01353e+09,3523
28,123.582,44.6937,799.447,87.247,1.5745e+09,8.72421e+08,9.89679e+08,2.03907e+09,2955
28,125.841,48.4254,766.833,86.1178,1.60765e+09,9.30885e+08,1.05233e+09,2.03549e+09,1905
28,125.982,57.123,808.809,85.5044,1.51883e+09,9.35326e+08,9.91928e+08,2.01551e+09,376
28,122.782,48.1584,802.635,91.0035,1.49177e+09,8.88079e+08,9.97531e+08,2.02531e+09,1641
28,127.192,50.6485,327.267,84.9992,1.54736e+09,8.66071e+08,1.06334e+09,2.03191e+09,0
29,129.697,39.0997,666.119,84.6823,1.44464e+09,9.32777e+08,1.01943e+09,2.12226e+09,4546
29,126.34,55.1049,753.6,82.1558,1.51072e+09,9.21431e+08,1.01643e+09,2.0263e+09,841
29,130.952,46.6533,668.99,85.6778,1.56966e+09,8.68505e+08,1.04309e+09,2.02476e+09,4493
29,125.911,49.6598,787.821,85.8111,1.56324e+09,9.33106e+08,9.84242e+08,2.0255e+09,2865
29,124.747,39.3337,793.634,86.0378,1.56035e+09,9.03628e+08,9.86899e+08,2.03228e+09,3624
29,129.278,51.0916,665.162,84.3504,1.44879e+09,9.1172e+08,1.01154e+09,2.01893e+09,2773
29,128.544,47.1328,701.605,88.6406,1.55759e+09,7.82651e+08,1.05087e+09,2.02833e+09,3315
29,118.562,46.153,766.833,86.609,1.55354e+09,8.93679e+08,1.00538e+09,2.03549e+09,2937
29,130.115,48.8725,667.076,85.0141,1.44048e+09,9.53834e+08,1.02732e+09,2.02184e+09,3778
29,123.582,44.6937,799.447,87.247,1.47719e+09,8.72421e+08,9.89679e+08,2.03907e+09,2955
29,126.063,43.6409,750.526,87.4525,1.55752e+09,8.28401e+08,9.46499e+08,2.0337e+09,6
29,122.248,47.1328,402.35,85.8245,1.54189e+09,8.91721e+08,1.03208e+09,2.02833e+09,1
29,128.544,47.1328,701.605,90.8401,1.55759e+09,7.82651e+08,1.05087e+09,2.02833e+09,8
29,125.294,43.8795,780.234,84.531,1.584e+09,9.17257e+08,1.01961e+09,2.03389e+09,598
29,128.432,48.1566,877.635,85.7445,1.56645e+09,9.00806e+08,1.01367e+09,2.02513e+09,2896
29,124.339,47.5127,716.955,85.8116,1.49701e+09,9.32299e+08,1.01635e+09,2.02867e+09,2235
29,129.33,48.0026,684.34,86.8273,1.6034e+09,8.68243e+08,1.0391e+09,2.02509e+09,3712
29,118.562,35.0398,766.833,86.609,1.55354e+09,8.84858e+08,1.00538e+09,1.96823e+09,3531
29,127.849,44.1335,731.312,85.8578,1.565e+09,8.86067e+08,1.015e+09,2.02852e+09,1123
29,135,44.4968,790.728,85.9244,1.56179e+09,9.18367e+08,9.8557e+08,2.02889e+09,3709
30,129.697,39.0997,666.119,84.6823,1.44464e+09,9.32777e+08,1.01943e+09,2.12226e+09,4546
30,129.906,43.9861,566.58,84.8482,1.44256e+09,9.43306e+08,1.02338e+09,2.07205e+09,2971
30,129.618,45.9944,1023.99,85.8378,1.52298e+09,9.05774e+08,1.03124e+09,2.04857e+09,1638
30,128.197,45.6332,716.458,87.2492,1.56129e+09,8.34359e+08,1.03293e+09,1.99193e+09,6
30,126.834,47.7577,700.647,86.3195,1.55021e+09,8.79256e+08,1.02772e+09,2.02688e+09,3015
30,128.056,49.4247,682.905,85.3349,1.4995e+09,8.42864e+08,1.01963e+09,2.0229e+09,3065
30,126.007,46.4251,838.541,86.4957,1.55008e+09,8.86613e+08,1.00167e+09,2.0321e+09,2794
30,127.445,48.5912,1041.18,85.8272,1.52485e+09,8.56975e+08,9.17005e+08,2.02489e+09,1499
30,122.386,48.4376,675.708,85.9207,1.60693e+09,9.11039e+08,1.03321e+09,2.02346e+09,1833
30,128.363,46.2257,750.047,86.7832,1.5137e+09,8.75838e+08,1.0087e+09,2.03297e+09,3890
30,128.082,55.0916,692.494,86.5734,1.5768e+09,8.73749e+08,1.03341e+09,2.0277e+09,3202
30,128.313,51.1122,697.049,88.7068,1.56719e+09,8.282e+08,1.04214e+09,2.13077e+09,7
30,128.59,46.0681,707.826,86.3426,1.57385e+09,8.77155e+08,1.02705e+09,2.00817e+09,3992
30,125.488,51.4792,691.767,86.1316,1.59039e+09,8.94097e+08,1.03013e+09,2.01582e+09,733
30,129.863,48.7906,780.27,85.5397,1.53297e+09,8.71835e+08,1.01665e+09,2.02401e+09,740
30,129.657,42.5471,845.056,85.26,1.48381e+09,9.19276e+08,1.02533e+09,1.98527e+09,3898
30,129.762,44.9902,795.286,81.3189,1.48277e+09,9.2454e+08,1.02731e+09,2.06031e+09,3585
30,129.03,42.6627,708.083,85.7327,1.56675e+09,9.04308e+08,1.01407e+09,2.07762e+09,3937
30,131.656,47.8045,1144.42,86.5608,1.56449e+09,8.73284e+08,1.01385e+09,2.07983e+09,2092
30,127.518,44.5439,773.312,86.1142,1.45824e+09,8.9546e+08,9.40213e+08,2.05486e+09,43
31,129.697,39.0997,666.119,84.6823,1.44464e+09,9.32777e+08,1.01943e+09,2.12226e+09,4546
31,128.336,50.5798,700.16,86.458,1.59876e+09,8.75452e+08,1.03023e+09,2.11426e+09,2042
31,128.246,45.1524,990.575,85.7897,1.51701e+09,8.99266e+08,1.02653e+09,2.00607e+09,2301
31,127.852,32.2858,752.33,85.589,1.49736e+09,9.09695e+08,1.01055e+09,2.07718e+09,3928
31,128.889,47.0957,679.306,81.1431,1.51072e+09,9.03263e+08,1.02642e+09,2.07498e+09,1851
31,129.143,42.5839,686.973,86.7669,1.50925e+09,9.04966e+08,1.02324e+09,2.06521e+09,2724
31,128.221,39.1769,730.078,87.4706,1.53561e+09,8.93425e+08,1.0188e+09,2.04267e+09,8
31,128.613,48.8378,689.733,83.8005,1.55474e+09,8.89358e+08,1.02832e+09,2.13448e+09,1171
31,127.039,48.7737,699.797,86.2371,1.58212e+09,8.85626e+08,1.02859e+09,2.05099e+09,2940
31,127.967,43.6887,722.412,86.0812,1.53708e+09,7.96902e+08,1.02198e+09,2.05244e+09,2106
31,126.043,48.7737,699.797,86.2371,1.58212e+09,8.85626e+08,1.02859e+09,2.01199e+09,2013
31,127.814,47.4209,703.812,86.2898,1.48837e+09,8.8139e+08,1.02782e+09,2.02958e+09,176
31,129.812,45.7466,933.414,86.321,1.6413e+09,8.35093e+08,1.01792e+09,2.06613e+09,2992
31,128.368,43.9367,682.958,90.0458,1.51338e+09,9.09202e+08,1.02401e+09,2.08662e+09,695
31,116.799,43.8265,751.685,83.5258,1.52476e+09,9.14424e+08,1.02069e+09,2.06896e+09,916
31,128.683,46.6213,704.122,86.0954,1.58276e+09,8.8988e+08,1.02215e+09,2.11245e+09,3862
31,129.03,36.2651,708.083,85.7327,1.56675e+09,9.04308e+08,9.67503e+08,2.07762e+09,1692
31,127.861,47.6975,701.959,86.1662,1.58244e+09,8.87753e+08,1.07394e+09,2.08172e+09,1946
31,128.094,45.4178,726.245,86.0235,1.54806e+09,8.92574e+08,1.02039e+09,2.09572e+09,3745
31,129.263,42.4232,799.766,85.5016,1.54297e+09,8.83935e+08,1.01867e+09,2.0942e+09,3695
32,129.697,39.0997,666.119,84.6823,1.44464e+09,9.32777e+08,1.01943e+09,2.12226e+09,4546
32,126.668,45.6788,693.385,86.502,1.54568e+09,8.95296e+08,1.02591e+09,2.0386e+09,3419
32,127.631,48.2356,700.878,86.2017,1.58228e+09,8.86689e+08,1.05127e+09,2.04686e+09,2548
32,128.913,44.6026,695.547,86.4311,1.51385e+09,9.85967e+08,1.02269e+09,2.08883e+09,2927
32,119.067,47.6975,701.959,86.1662,1.58244e+09,8.87753e+08,1.02537e+09,2.08172e+09,3860
32,127.906,49.4753,690.179,86.6344,1.52747e+09,9.00131e+08,1.02458e+09,2.05191e+09,1725
32,116.564,54.0494,693.385,86.502,1.54568e+09,8.95296e+08,1.02591e+09,2.0386e+09,3941
32,128.409,47.0389,692.863,86.5328,1.52066e+09,9.43049e+08,1.08066e+09,2.07037e+09,3932
32,129.11,46.3928,813.138,86.3234,1.61624e+09,8.89071e+08,1.04929e+09,2.06825e+09,3630
32,126.668,45.6788,693.385,86.502,1.45522e+09,8.95296e+08,1.02591e+09,2.0386e+09,3419
32,123.13,46.5746,679.752,85.5921,1.49516e+09,9.14037e+08,1.02267e+09,1.98905e+09,3379
32,117.815,50.8734,697.672,87.8331,1.54846e+09,8.91524e+08,1.02564e+09,2.06016e+09,353
32,117.195,45.1746,814.481,85.1547,1.57757e+09,9.1053e+08,1.02031e+09,2.07748e+09,1629
32,122.837,50.0662,753.262,86.4127,1.59298e+09,8.92183e+08,1.0376e+09,2.05343e+09,3371
32,124.382,51.0253,684.039,85.4242,1.51354e+09,9.10265e+08,1.0224e+09,2.10199e+09,2451
32,122.738,49.326,694.466,86.4666,1.52977e+09,9.40632e+08,1.01601e+09,2.06372e+09,3710
32,128,47.4466,708.212,86.329,1.53776e+09,8.96352e+08,9.43248e+08,2.07382e+09,1287
32,124.382,43.3986,684.039,85.4242,1.45611e+09,9.10265e+08,9.47297e+08,2.12167e+09,577
32,125.612,56.8809,702.998,85.8078,1.50549e+09,9.03305e+08,9.71073e+08,2.04239e+09,522
32,127.889,46.0358,753.262,83.9749,1.58096e+09,8.92183e+08,1.0376e+09,2.05343e+09,3883
33,129.697,39.0997,666.119,84.6823,1.44464e+09,9.32777e+08,1.01943e+09,2.12226e+09,4546
33,127.15,37.913,697.131,86.3518,1.56398e+09,8.90993e+08,1.12495e+09,2.04273e+09,8
33,124.089,47.0451,757.549,88.2877,1.59934e+09,9.79068e+08,1.03733e+09,2.07499e+09,1526
33,123.486,48.5864,696.069,86.4003,1.49999e+09,8.30681e+08,1.02497e+09,2.06681e+09,1703
33,133.883,46.5374,723.062,85.2538,1.55081e+09,9.17616e+08,1.05913e+09,2.0619e+09,2130
33,120.326,50.4698,725.467,85.8592,1.57072e+09,8.91854e+08,1.03162e+09,2.05679e+09,1220
33,126.298,47.4896,624.251,86.3618,1.55811e+09,8.59876e+08,1.03713e+09,2.06753e+09,2753
33,127.094,46.6244,688.756,85.1684,1.56954e+09,8.7603e+08,1.03737e+09,2.06048e+09,2904
33,136.044,52.8582,673.656,85.8078,1.55446e+09,8.88746e+08,1.04813e+09,2.06472e+09,736
33,130.683,42.8372,672.935,85.1372,1.4699e+09,9.23407e+08,1.02105e+09,2.05565e+09,4105
33,126.136,38.2046,718.65,84.6996,1.54725e+09,9.01224e+08,1.03e+09,2.07771e+09,7
33,128.888,48.1187,680.846,85.1528,1.51972e+09,8.99718e+08,1.02921e+09,2.05807e+09,1321
33,126.893,43.0724,711.834,86.485,1.58154e+09,9.55922e+08,1.02838e+09,2.09862e+09,2934
33,137.876,47.0489,697.936,85.9546,1.54754e+09,9.33094e+08,1.02539e+09,2.10031e+09,2903
33,127.532,46.9312,678.487,85.2807,1.39571e+09,9.16836e+08,1.02173e+09,2.07882e+09,2905
33,122.738,39.2735,694.466,86.4666,1.52977e+09,9.40632e+08,1.01601e+09,2.06372e+09,427
33,127.094,46.7627,688.756,85.1684,1.56954e+09,8.7603e+08,9.55227e+08,2.06048e+09,2904
33,127.085,35.1848,684.502,85.7688,1.48494e+09,8.77044e+08,1.09396e+09,2.06123e+09,3385
33,127.998,43.2946,645.185,85.522,1.50138e+09,8.81076e+08,1.12197e+09,2.0949e+09,3362
33,130.603,46.7778,683.622,85.2245,1.48262e+09,8.96433e+08,1.02955e+09,2.14748e+09,3946
34,129.697,39.0997,666.119,84.6823,1.44464e+09,9.32777e+08,1.01943e+09,2.12226e+09,4546
34,142.335,42.9388,503.986,84.9534,1.46363e+09,9.14605e+08,1.02449e+09,2.13487e+09,3
34,130.683,42.8372,672.935,85.1372,1.4699e+09,9.1479e+08,1.02105e+09,1.97306e+09,4105
34,130.15,42.9388,674.87,84.9534,1.46363e+09,9.14605e+08,1.11485e+09,2.13487e+09,891
34,127.107,44.6873,697.999,85.1955,1.51035e+09,9.16203e+08,1.04009e+09,2.01748e+09,2134
34,127.998,43.2946,645.185,81.2424,1.50138e+09,8.96327e+08,1.02828e+09,2.0949e+09,4
34,128.409,40.5209,695.793,84.9184,1.5463e+09,9.08007e+08,1.02553e+09,2.02539e+09,2523
34,127.998,43.2946,645.185,85.522,1.50138e+09,8.81076e+08,1.20985e+09,2.0949e+09,3362
34,129.34,43.0659,659.06,85.3296,1.48564e+09,9.91544e+08,1.11545e+09,2.07528e+09,4302
34,128.855,45.7325,690.81,85.21,1.49649e+09,9.06318e+08,1.03482e+09,1.98569e+09,2116
34,129.34,43.0659,938.729,85.3296,1.54379e+09,8.97933e+08,1.11545e+09,2.03398e+09,760
34,129.276,42.4161,732.688,84.9461,1.36829e+09,9.19548e+08,1.02713e+09,2.05397e+09,3661
34,128.18,38.8005,708.595,83.3405,1.42662e+09,8.98296e+08,1.06054e+09,2.0576e+09,3380
34,129.34,43.0659,659.06,88.0561,1.41167e+09,9.4774e+08,1.07151e+09,2.03398e+09,2
34,128.18,38.8005,708.595,85.3575,1.42662e+09,8.25661e+08,1.06054e+09,2.0576e+09,14
34,131.965,41.4685,714.24,84.9323,1.45729e+09,9.13778e+08,1.02633e+09,2.03968e+09,1191
34,129.253,54.9292,618.337,84.9498,1.41596e+09,9.17076e+08,1.02581e+09,2.09442e+09,1967
34,128.669,43.1803,791.957,85.4258,1.52258e+09,8.89505e+08,1.13577e+09,2.06444e+09,771
34,129.972,44.9219,671.341,85.2771,1.48413e+09,9.43988e+08,1.0725e+09,2.06435e+09,4111
34,127.236,40.2841,690.18,84.8073,1.45097e+09,9.23277e+08,1.02288e+09,2.08097e+09,2421
35,129.697,39.0997,666.119,84.6823,1.44464e+09,9.32777e+08,1.01943e+09,2.12226e+09,4546
35,129.536,43.0779,706.12,90.7379,1.48382e+09,9.1499e+08,1.19167e+09,2.02858e+09,2510
35,128.203,41.9078,670.489,85.2202,1.52384e+09,8.94542e+08,1.11769e+09,1.88487e+09,822
35,129.413,45.3272,681.076,77.6173,1.49031e+09,9.25153e+08,1.05366e+09,2.02502e+09,17
35,128.875,41.7934,1647.31,85.124,1.51597e+09,9.49776e+08,1.07049e+09,2.05033e+09,369
35,128.089,41.0476,676.89,93.947,1.464e+09,8.89686e+08,1.1352e+09,2.07625e+09,3
35,129.308,42.741,695.874,90.7924,1.42697e+09,9.55546e+08,1.07129e+09,2.06462e+09,3190
35,129.324,42.9035,1346.96,88.061,1.57098e+09,9.73545e+08,8.78863e+08,2.06995e+09,3
35,128.744,27.5898,702.234,87.0665,1.42679e+09,9.26921e+08,1.06591e+09,2.06111e+09,559
35,130.968,43.1952,692.791,85.1047,1.47071e+09,7.16365e+08,1.0334e+09,2.05201e+09,3814
35,128.939,38.9501,687.357,84.0114,1.43563e+09,1.09372e+09,1.03999e+09,2.08993e+09,3691
35,121.581,40.8456,691.615,87.4019,1.4313e+09,1.02463e+09,1.05564e+09,2.07728e+09,3538
35,129.102,41.7396,357.839,84.956,1.59627e+09,8.19821e+08,1.02814e+09,2.06649e+09,1
35,130.968,43.1952,1036.37,85.1047,1.47071e+09,9.28883e+08,1.04941e+09,2.05201e+09,2612
35,129.087,43.4148,670.915,85.2486,1.50398e+09,9.19265e+08,1.09509e+09,2.05535e+09,4245
35,129.312,43.2463,688.517,87.9933,1.4939e+09,7.8256e+08,1.14338e+09,2.04197e+09,9
35,129.013,41.1825,679.136,84.63,1.46981e+09,1.00649e+09,1.06754e+09,1.94889e+09,3578
35,129.102,41.7396,691.485,84.956,1.46084e+09,7.11869e+08,1.02814e+09,2.06649e+09,3472
35,109.142,41.936,679.349,84.6442,1.65496e+09,1.01885e+09,1.05624e+09,2.07714e+09,1709
35,130.333,41.1475,679.455,84.8935,1.46011e+09,8.24571e+08,1.22384e+09,2.08714e+09,641
36,129.697,39.0997,666.119,84.6823,1.44464e+09,9.32777e+08,1.01943e+09,2.12226e+09,4546
36,129.275,42.1302,692.628,87.6839,1.47681e+09,9.60741e+08,1.13475e+09,1.98874e+09,8
36,129.991,42.1888,685.963,84.8673,1.56581e+09,8.61428e+08,1.05047e+09,2.00045e+09,3345
36,128.907,40.3717,1167.33,84.5677,1.26346e+09,1.02175e+09,1.05524e+09,2.07013e+09,2520
36,129.22,38.1709,684.177,85.8744,1.43571e+09,9.29849e+08,1.04267e+09,2.09169e+09,3568
36,151.932,27.6972,680.996,87.7373,1.4358e+09,9.44162e+08,1.04536e+09,2.09344e+09,6
36,129.079,38.5605,685.767,84.9429,1.43567e+09,8.34576e+08,1.04133e+09,2.09081e+09,2950
36,136.323,39.0997,666.119,84.6823,1.44464e+09,9.32777e+08,1.01943e+09,2.12226e+09,2179
36,125.341,41.2926,691.55,91.2515,1.35924e+09,8.6825e+08,1.04189e+09,2.07188e+09,3979
36,143.346,44.1921,678.867,86.0421,1.43797e+09,9.78705e+08,1.03753e+09,2.09977e+09,2424
36,115.99,40.683,860.272,85.4895,1.45321e+09,9.29366e+08,8.72156e+08,2.07185e+09,1641
36,144.128,33.3984,747.681,85.8022,1.44022e+09,9.38469e+08,1.0324e+09,2.10785e+09,3430
36,143.737,38.7953,713.274,85.9222,1.43909e+09,8.33607e+08,1.03497e+09,2.10381e+09,3582
36,143.542,41.4937,696.071,85.9821,1.34575e+09,9.06156e+08,1.03625e+09,2.10179e+09,4073
36,143.737,45.9653,713.274,85.9222,1.43909e+09,9.58587e+08,1.03497e+09,2.10381e+09,1594
36,127.666,41.7407,688.757,88.0594,1.46253e+09,8.64839e+08,1.08939e+09,2.03617e+09,550
36,110.146,40.4197,678.802,84.8191,1.45274e+09,8.22323e+08,1.02379e+09,2.09438e+09,350
36,136.224,42.9659,41.2383,85.499,1.4494e+09,8.45287e+08,1.03284e+09,2.08313e+09,0
36,133.993,38.1709,684.177,89.4246,1.43571e+09,9.29849e+08,1.04267e+09,2.09169e+09,3010
36,129.486,40.6149,679.373,86.1831,1.46073e+09,9.46759e+08,9.94217e+08,2.14748e+09,3815
37,129.697,39.0997,666.119,84.6823,1.44464e+09,9.32777e+08,1.01943e+09,2.12226e+09,4546
37,122.449,40.5274,1013.8,85.0286,1.54707e+09,9.75556e+08,9.63697e+08,2.07099e+09,3086
37,126.746,42.3059,678.835,85.4306,1.44535e+09,9.00514e+08,1.09639e+09,2.09707e+09,2314
37,134.442,41.3932,693.81,88.6168,1.52586e+09,7.45705e+08,1.03907e+09,2.08684e+09,374
37,123.895,40.91,852.676,96.2937,1.45316e+09,9.21903e+08,1.00279e+09,1.85954e+09,181
37,136.416,42.4035,679.12,86.1126,1.51833e+09,9.62732e+08,1.01588e+09,2.12363e+09,1361
37,160.673,40.5506,696.054,85.6764,1.44222e+09,8.6706e+08,1.06568e+09,2.10044e+09,3424
37,143.835,37.4461,721.876,85.8922,1.39298e+09,8.92803e+08,9.51966e+08,2.10482e+09,3530
37,126.746,42.3059,678.835,85.4306,1.44535e+09,9.37751e+08,1.09639e+09,2.09707e+09,2314
